Round,Accuracy,Total communication counts,Selected Clients,GRC Weight - Loss,GRC Weight - Diff,Elapsed Time (s),Parameter Usage,FLOPs
115,55.52,460,"7,0",0.5029805960218021,0.4970194039781978,238.9,6366400,323161500000
116,43.269999999999996,464,"2,5",0.7216755952200669,0.2783244047799332,240.97,6421760,325971600000
117,55.83,468,"0,6",0.409531088775815,0.590468911224185,243.06,6477120,328781700000
118,45.68,472,"3,6",0.5424480093300896,0.45755199066991037,245.13,6532480,331591800000
119,57.34,476,"1,0",0.45130668240241156,0.5486933175975884,247.21,6587840,334401900000
120,52.27,480,"0,2",0.53706330331568,0.4629366966843201,249.28,6643200,337212000000
121,50.43,484,"6,5",0.539321665300456,0.46067833469954395,251.36,6698560,340022100000
122,43.5,488,"5,9",0.48342801619856546,0.5165719838014345,253.42,6753920,342832200000
123,49.28,492,"6,0",0.4549603306615022,0.5450396693384978,255.5,6809280,345642300000
124,56.2,496,"4,1",0.2601934559354288,0.7398065440645711,257.58,6864640,348452400000
125,57.089999999999996,500,"0,8",0.4183440232452021,0.581655976754798,259.65,6920000,351262500000
126,45.39,504,"5,9",0.5247791770831981,0.47522082291680184,261.71,6975360,354072600000
127,50.64999999999999,508,"8,1",0.4063776726504863,0.5936223273495137,263.79,7030720,356882700000
128,43.580000000000005,512,"4,8",0.5054231040877638,0.4945768959122362,265.86,7086080,359692800000
129,56.07,516,"3,2",0.4377073156664067,0.5622926843335933,267.92,7141440,362502900000
130,58.660000000000004,520,"1,6",0.3593887727659254,0.6406112272340746,269.98,7196800,365313000000
131,55.60000000000001,524,"0,2",0.5761958826037525,0.42380411739624746,272.06,7252160,368123100000
132,58.17,528,"8,6",0.3965556616039366,0.6034443383960634,274.12,7307520,370933200000
133,56.44,532,"3,6",0.4945669869767493,0.5054330130232507,276.2,7362880,373743300000
134,45.57,536,"6,3",0.473029004287061,0.526970995712939,278.27,7418240,376553400000
135,55.300000000000004,540,"0,5",0.4776785030337107,0.5223214969662893,280.35,7473600,379363500000
136,51.080000000000005,544,"3,6",0.6573868842282414,0.34261311577175857,282.43,7528960,382173600000
137,50.42,548,"9,0",0.5227081188871796,0.47729188111282034,284.51,7584320,384983700000
138,47.760000000000005,552,"5,0",0.6569467251212109,0.3430532748787891,286.58,7639680,387793800000
139,47.589999999999996,556,"5,2",0.5451673288225857,0.4548326711774143,288.66,7695040,390603900000
140,59.699999999999996,560,"1,6",0.4989820317146588,0.5010179682853412,290.74,7750400,393414000000
141,57.85,564,"3,8",0.3562220057297845,0.6437779942702154,292.82,7805760,396224100000
142,49.61,568,"9,5",0.41496296057401444,0.5850370394259855,294.9,7861120,399034200000
143,53.900000000000006,572,"3,4",0.38345288125213983,0.6165471187478602,296.96,7916480,401844300000
144,51.76,576,"7,5",0.5143252638025266,0.4856747361974733,299.03,7971840,404654400000
145,61.199999999999996,580,"0,2",0.4272613524239737,0.5727386475760263,301.11,8027200,407464500000
146,60.919999999999995,584,"8,3",0.5460013314866698,0.4539986685133302,303.19,8082560,410274600000
147,45.21,588,"9,3",0.7489516354132151,0.25104836458678487,305.25,8137920,413084700000
148,56.93,592,"4,5",0.5525613433319905,0.4474386566680095,307.33,8193280,415894800000
149,56.87,596,"3,2",0.5141763054295834,0.48582369457041663,309.39,8248640,418704900000
150,40.32,600,"5,2",0.5434001387122387,0.45659986128776137,311.44,8304000,421515000000
151,53.52,604,"3,0",0.44484551234806136,0.5551544876519386,313.5,8359360,424325100000
152,52.480000000000004,608,"4,0",0.45359700482703186,0.5464029951729682,315.62,8414720,427135200000
153,54.58,612,"6,2",0.2816691861164878,0.7183308138835122,317.69,8470080,429945300000
154,69.44,616,"1,7",0.3816590770891754,0.6183409229108247,319.78,8525440,432755400000
155,63.06,620,"0,9",0.4144822541196379,0.5855177458803621,321.84,8580800,435565500000
156,68.61,624,"8,1",0.4467655651427804,0.5532344348572196,323.92,8636160,438375600000
157,64.37,628,"8,3",0.32109791098891416,0.6789020890110858,326.0,8691520,441185700000
158,62.7,632,"3,5",0.6016616604455308,0.3983383395544691,328.06,8746880,443995800000
159,70.47,636,"1,6",0.340550672217091,0.659449327782909,330.15,8802240,446805900000
160,59.62,640,"7,6",0.49069869949822187,0.5093013005017781,332.22,8857600,449616000000
161,53.059999999999995,644,"1,5",0.5328840528421188,0.46711594715788124,334.3,8912960,452426100000
162,60.77,648,"0,8",0.4760794613550352,0.5239205386449648,336.37,8968320,455236200000
163,64.07000000000001,652,"3,4",0.2999225602695684,0.7000774397304316,338.45,9023680,458046300000
164,59.940000000000005,656,"9,1",0.3946735228285935,0.6053264771714065,340.54,9079040,460856400000
165,60.980000000000004,660,"0,8",0.2585533635076786,0.7414466364923215,342.61,9134400,463666500000
166,64.25,664,"4,7",0.5473913040812456,0.4526086959187544,344.69,9189760,466476600000
167,61.480000000000004,668,"8,3",0.4238812883487911,0.576118711651209,346.75,9245120,469286700000
168,61.5,672,"4,9",0.4506032774037514,0.5493967225962486,348.83,9300480,472096800000
169,63.480000000000004,676,"2,8",0.3427520645071511,0.6572479354928489,350.9,9355840,474906900000
170,63.739999999999995,680,"4,6",0.4248317858582054,0.5751682141417946,352.97,9411200,477717000000
171,66.59,684,"8,5",0.38474351537312373,0.6152564846268762,355.01,9466560,480527100000
172,52.33,688,"7,5",0.3812550730085105,0.6187449269914895,357.08,9521920,483337200000
173,49.13,692,"8,9",0.433043421161659,0.566956578838341,359.16,9577280,486147300000
174,49.919999999999995,696,"2,9",0.21281851408936586,0.7871814859106342,361.23,9632640,488957400000
175,62.41,700,"6,0",0.5264784597310916,0.47352154026890836,363.29,9688000,491767500000
176,68.24,704,"7,9",0.6263751589038785,0.3736248410961215,365.36,9743360,494577600000
177,66.5,708,"6,1",0.4743074470938917,0.5256925529061083,367.42,9798720,497387700000
178,64.18,712,"8,4",0.3944011894243828,0.6055988105756172,369.48,9854080,500197800000
179,67.29,716,"2,6",0.5622940414170536,0.4377059585829464,371.54,9909440,503007900000
180,70.73,720,"5,0",0.24487309796464798,0.755126902035352,373.61,9964800,505818000000
181,53.25,724,"2,9",0.46433012905995,0.5356698709400499,375.69,10020160,508628100000
182,62.419999999999995,728,"7,8",0.4668709476387372,0.5331290523612627,377.77,10075520,511438200000
183,67.29,732,"9,1",0.48991501236132035,0.5100849876386796,379.84,10130880,514248300000
184,62.660000000000004,736,"8,1",0.5240986777221522,0.4759013222778478,381.91,10186240,517058400000
185,64.62,740,"0,5",0.426806792163355,0.5731932078366451,383.98,10241600,519868500000
186,55.42,744,"5,0",0.5861760531351915,0.4138239468648085,386.07,10296960,522678600000
187,68.43,748,"0,6",0.5163394385425119,0.4836605614574882,388.14,10352320,525488700000
188,68.27,752,"2,1",0.3824442186169999,0.617555781383,390.21,10407680,528298800000
189,55.67999999999999,756,"5,9",0.4824711020555665,0.5175288979444335,392.29,10463040,531108900000
190,47.99,760,"2,9",0.49507485875204216,0.5049251412479578,394.37,10518400,533919000000
191,64.1,764,"4,6",0.4333466041041767,0.5666533958958233,396.43,10573760,536729100000
192,59.34,768,"9,0",0.5604956467919607,0.43950435320803927,398.56,10629120,539539200000
193,63.78,772,"2,3",0.40415952998211263,0.5958404700178874,400.64,10684480,542349300000
194,55.25,776,"2,0",0.33709477420341327,0.6629052257965867,402.73,10739840,545159400000
195,43.3,780,"2,9",0.5269895530784937,0.47301044692150634,404.79,10795200,547969500000
196,60.4,784,"3,5",0.43849691760109455,0.5615030823989055,406.86,10850560,550779600000
197,60.24,788,"4,2",0.5289924836323531,0.4710075163676469,408.93,10905920,553589700000
198,54.72,792,"9,3",0.3987867689488543,0.6012132310511458,411.01,10961280,556399800000
199,66.41,796,"3,8",0.5558265085407781,0.44417349145922197,413.08,11016640,559209900000
200,58.51,800,"3,6",0.46305690506969743,0.5369430949303026,415.16,11072000,562020000000
201,69.13,804,"4,9",0.40460258135456,0.5953974186454399,417.23,11127360,564830100000
202,68.49,808,"1,6",0.4597840118154437,0.5402159881845563,419.29,11182720,567640200000
203,73.11,812,"2,7",0.40266980230441907,0.5973301976955809,421.35,11238080,570450300000
204,64.57000000000001,816,"9,3",0.5268673094881701,0.47313269051182993,423.43,11293440,573260400000
205,72.02,820,"7,0",0.34645082555011464,0.6535491744498854,425.5,11348800,576070500000
206,73.39,824,"5,6",0.33967307424099613,0.6603269257590039,427.56,11404160,578880600000
207,68.63,828,"2,4",0.3430989306463262,0.6569010693536738,429.63,11459520,581690700000
208,73.46000000000001,832,"1,7",0.4319642967248547,0.5680357032751453,431.71,11514880,584500800000
209,69.89999999999999,836,"2,8",0.5173242821236069,0.4826757178763931,433.77,11570240,587310900000
210,72.45,840,"6,4",0.5771432566450797,0.4228567433549203,435.87,11625600,590121000000
211,71.00999999999999,844,"4,0",0.5316992243477877,0.46830077565221223,437.94,11680960,592931100000
212,73.05,848,"9,7",0.4506928910365199,0.5493071089634801,440.03,11736320,595741200000
213,70.89,852,"1,2",0.5212384631119232,0.47876153688807677,442.08,11791680,598551300000
214,65.55,856,"3,2",0.6560971652692834,0.34390283473071653,444.13,11847040,601361400000
215,66.18,860,"4,3",0.5996221431070494,0.4003778568929506,446.18,11902400,604171500000
216,71.03,864,"2,6",0.5124161567184892,0.4875838432815108,448.27,11957760,606981600000
217,77.49000000000001,868,"0,1",0.3920796882999574,0.6079203117000426,450.35,12013120,609791700000
218,64.4,872,"9,3",0.4074886303285551,0.5925113696714449,452.43,12068480,612601800000
219,68.84,876,"4,1",0.47605197033749824,0.5239480296625018,454.49,12123840,615411900000
220,68.55,880,"1,2",0.6615000385413391,0.33849996145866085,456.58,12179200,618222000000
221,72.42,884,"8,6",0.5044578816808959,0.49554211831910405,458.66,12234560,621032100000
222,73.81,888,"1,2",0.2987728221444317,0.7012271778555683,460.74,12289920,623842200000
223,75.0,892,"5,8",0.4490143543231534,0.5509856456768466,462.79,12345280,626652300000
224,79.25999999999999,896,"0,3",0.35191631487368213,0.6480836851263179,464.87,12400640,629462400000
225,72.86,900,"1,8",0.4334840645704379,0.566515935429562,466.95,12456000,632272500000
226,66.61,904,"9,5",0.2741111321794918,0.7258888678205082,469.04,12511360,635082600000
227,67.81,908,"8,2",0.45041089157761693,0.5495891084223831,471.11,12566720,637892700000
228,75.77000000000001,912,"4,3",0.452563099288059,0.5474369007119411,473.19,12622080,640702800000
229,69.92,916,"7,3",0.523505153815738,0.4764948461842619,475.26,12677440,643512900000
230,64.92999999999999,920,"2,4",0.5609774161556699,0.4390225838443301,477.34,12732800,646323000000
231,73.27,924,"0,9",0.5513966627781653,0.44860333722183465,479.42,12788160,649133100000
232,77.25,928,"0,6",0.33912206799229205,0.660877932007708,481.51,12843520,651943200000
233,69.74000000000001,932,"6,2",0.45031281063838413,0.5496871893616159,483.57,12898880,654753300000
234,65.44,936,"1,9",0.4184486736354996,0.5815513263645005,485.65,12954240,657563400000
235,72.24000000000001,940,"5,7",0.33437387543970193,0.6656261245602981,487.71,13009600,660373500000
236,66.46,944,"7,3",0.38583884958629866,0.6141611504137013,489.78,13064960,663183600000
237,70.26,948,"6,0",0.6059144103113854,0.39408558968861457,491.84,13120320,665993700000
238,67.52,952,"6,5",0.41802319965188184,0.5819768003481182,493.9,13175680,668803800000
239,68.60000000000001,956,"6,1",0.5805443382484229,0.41945566175157706,495.99,13231040,671613900000
240,59.56,960,"7,6",0.40179462238407904,0.598205377615921,498.06,13286400,674424000000
241,61.07,964,"6,3",0.4110773421372425,0.5889226578627575,500.13,13341760,677234100000
242,73.03,968,"4,2",0.6269526262400701,0.3730473737599299,502.21,13397120,680044200000
243,70.83,972,"8,5",0.49761947572157433,0.5023805242784256,504.29,13452480,682854300000
244,73.99,976,"1,7",0.5007163108390263,0.49928368916097365,506.37,13507840,685664400000
245,61.199999999999996,980,"2,5",0.5465177053946717,0.4534822946053283,508.45,13563200,688474500000
246,77.37,984,"6,0",0.45024939534938685,0.5497506046506132,510.52,13618560,691284600000
247,68.89999999999999,988,"7,6",0.6262183150465204,0.37378168495347963,512.6,13673920,694094700000
248,66.28,992,"2,8",0.5714232378415399,0.4285767621584601,514.67,13729280,696904800000
249,72.54,996,"4,6",0.4999998197095684,0.5000001802904316,516.74,13784640,699714900000
250,77.24,1000,"3,9",0.6178269246477569,0.38217307535224315,518.81,13840000,702525000000
251,76.4,1004,"6,1",0.459352242122784,0.540647757877216,520.88,13895360,705335100000
252,64.52,1008,"8,9",0.2892907122198717,0.7107092877801283,522.96,13950720,708145200000
253,73.33,1012,"9,4",0.626287269437439,0.37371273056256105,525.03,14006080,710955300000
254,67.33,1016,"3,4",0.49874403974378495,0.5012559602562151,527.12,14061440,713765400000
255,68.99,1020,"4,5",0.41020642346337666,0.5897935765366233,529.19,14116800,716575500000
256,72.49,1024,"3,7",0.3172629401410071,0.6827370598589929,531.26,14172160,719385600000
257,70.28,1028,"1,3",0.46068688344757897,0.5393131165524211,533.32,14227520,722195700000
258,66.52,1032,"6,3",0.375604530874842,0.624395469125158,535.38,14282880,725005800000
259,78.32000000000001,1036,"2,0",0.6805913597144378,0.31940864028556215,537.45,14338240,727815900000
260,72.58,1040,"9,8",0.40429260611413664,0.5957073938858634,539.53,14393600,730626000000
261,73.39,1044,"1,8",0.5025910038710991,0.49740899612890094,541.61,14448960,733436100000
262,77.59,1048,"6,7",0.3438575722329255,0.6561424277670744,543.68,14504320,736246200000
263,72.11999999999999,1052,"3,7",0.4615208014279886,0.5384791985720114,545.76,14559680,739056300000
264,75.64,1056,"0,5",0.38358765762866076,0.6164123423713392,547.8,14615040,741866400000
265,77.16,1060,"0,4",0.5286139478862348,0.4713860521137651,549.88,14670400,744676500000
266,79.16,1064,"1,2",0.5959113995319313,0.4040886004680687,551.97,14725760,747486600000
267,65.08,1068,"2,4",0.353129921887254,0.646870078112746,554.03,14781120,750296700000
268,72.32,1072,"8,3",0.4458101627793906,0.5541898372206094,556.09,14836480,753106800000
269,72.85000000000001,1076,"9,5",0.6165385460743875,0.38346145392561254,558.17,14891840,755916900000
270,70.52000000000001,1080,"8,0",0.3930693317322781,0.6069306682677219,560.25,14947200,758727000000
271,78.55,1084,"0,2",0.47740903019707404,0.522590969802926,562.33,15002560,761537100000
272,68.55,1088,"2,7",0.509952536377543,0.49004746362245705,564.35,15057920,764347200000
273,63.92,1092,"8,7",0.5028996238320852,0.49710037616791486,566.44,15113280,767157300000
274,68.81,1096,"1,2",0.21546197174312554,0.7845380282568745,568.52,15168640,769967400000
275,66.99000000000001,1100,"2,4",0.4660833686158738,0.5339166313841263,570.58,15224000,772777500000
276,63.54,1104,"8,2",0.48776634791846063,0.5122336520815394,572.66,15279360,775587600000
277,72.81,1108,"5,0",0.5219557333466731,0.47804426665332683,574.76,15334720,778397700000
278,68.55,1112,"8,5",0.41826146442282963,0.5817385355771704,576.82,15390080,781207800000
279,77.35,1116,"2,6",0.6845012143429021,0.3154987856570979,578.89,15445440,784017900000
280,75.26,1120,"4,0",0.37431903716663023,0.6256809628333698,581.02,15500800,786828000000
281,69.78,1124,"2,6",0.3163806044040224,0.6836193955959776,583.09,15556160,789638100000
282,66.89,1128,"6,5",0.5331680219043158,0.4668319780956842,585.2,15611520,792448200000
283,69.34,1132,"7,6",0.44421693258601386,0.5557830674139862,587.28,15666880,795258300000
284,70.61,1136,"0,6",0.46200767765042366,0.5379923223495763,589.34,15722240,798068400000
285,73.09,1140,"4,1",0.5111111077374305,0.48888889226256954,591.42,15777600,800878500000
286,69.95,1144,"7,8",0.4108467725711433,0.5891532274288567,593.51,15832960,803688600000
287,74.78,1148,"8,3",0.39680754116131894,0.603192458838681,595.59,15888320,806498700000
288,74.97,1152,"0,2",0.5668834895411677,0.43311651045883226,597.66,15943680,809308800000
289,78.95,1156,"9,0",0.509592703718276,0.4904072962817239,599.74,15999040,812118900000
290,74.36,1160,"7,3",0.46081811323599337,0.5391818867640067,601.82,16054400,814929000000
291,73.52,1164,"8,0",0.4571192826193924,0.5428807173806076,603.87,16109760,817739100000
292,72.75,1168,"0,2",0.49004537281613464,0.5099546271838654,605.96,16165120,820549200000
293,78.16,1172,"3,6",0.42925578038442264,0.5707442196155774,608.03,16220480,823359300000
294,66.44,1176,"9,8",0.6052367694065209,0.3947632305934791,610.09,16275840,826169400000
295,75.3,1180,"1,2",0.5561130973581755,0.44388690264182457,612.15,16331200,828979500000
296,75.42,1184,"3,6",0.3710135963178732,0.6289864036821268,614.2,16386560,831789600000
297,70.91,1188,"2,3",0.5199938739656523,0.48000612603434767,616.28,16441920,834599700000
298,69.41000000000001,1192,"0,3",0.5168430260929812,0.48315697390701884,618.37,16497280,837409800000
299,73.2,1196,"7,8",0.47248705739245944,0.5275129426075406,620.43,16552640,840219900000
300,72.75,1200,"1,9",0.5757885976600483,0.4242114023399517,622.5,16608000,843030000000
301,73.87,1204,"6,3",0.5123491702840733,0.4876508297159266,624.56,16663360,845840100000
302,78.74,1208,"5,7",0.6328603230525847,0.3671396769474153,626.65,16718720,848650200000
303,78.10000000000001,1212,"3,2",0.6603710011790426,0.33962899882095743,628.73,16774080,851460300000
304,72.02,1216,"9,3",0.4737045081528499,0.5262954918471501,630.79,16829440,854270400000
305,73.17,1220,"6,2",0.3984822014787233,0.6015177985212767,632.87,16884800,857080500000
306,80.01,1224,"0,1",0.5420401538000614,0.45795984619993857,634.95,16940160,859890600000
307,71.92,1228,"3,2",0.6146220025551655,0.38537799744483453,637.03,16995520,862700700000
308,67.54,1232,"9,6",0.4454135497441656,0.5545864502558344,639.1,17050880,865510800000
