Round,Accuracy,Total communication counts,Selected Clients,GRC Weight - Loss,GRC Weight - Diff
67,30.049999999999997,268,"5,6",0.5144360406356229,0.4855639593643772
68,17.05,272,"5,6",0.5144360406356229,0.4855639593643772
69,42.52,276,"1,7",0.5144360406356229,0.4855639593643772
70,23.7,280,"1,7",0.5144360406356229,0.4855639593643772
71,41.03,284,"3,8",0.4667276155358742,0.5332723844641257
72,25.0,288,"3,8",0.4667276155358742,0.5332723844641257
73,33.37,292,"9,2",0.4920117369366204,0.5079882630633796
74,24.98,296,"9,2",0.4920117369366204,0.5079882630633796
75,32.06,300,"8,3",0.4784594944399858,0.5215405055600142
76,22.08,304,"8,3",0.4784594944399858,0.5215405055600142
77,39.72,308,"0,4",0.4784594944399858,0.5215405055600142
78,26.240000000000002,312,"0,4",0.4784594944399858,0.5215405055600142
79,33.14,316,"8,9",0.4188745012685838,0.5811254987314162
80,30.37,320,"8,9",0.4188745012685838,0.5811254987314162
81,36.4,324,"3,2",0.4092745735553883,0.5907254264446117
82,31.39,328,"3,2",0.4092745735553883,0.5907254264446117
83,29.68,332,"8,5",0.4247405268457636,0.5752594731542364
84,16.21,336,"8,5",0.4247405268457636,0.5752594731542364
85,31.85,340,"3,9",0.7104542946751541,0.28954570532484597
86,25.919999999999998,344,"3,9",0.7104542946751541,0.28954570532484597
87,47.88,348,"6,1",0.7104542946751541,0.28954570532484597
88,34.07,352,"6,1",0.7104542946751541,0.28954570532484597
89,45.07,356,"7,0",0.7104542946751541,0.28954570532484597
90,37.11,360,"7,0",0.7104542946751541,0.28954570532484597
91,42.41,364,"8,9",0.4065206759136736,0.5934793240863264
92,31.35,368,"8,9",0.4065206759136736,0.5934793240863264
93,44.15,372,"3,4",0.37364218944620864,0.6263578105537914
94,28.02,376,"3,4",0.37364218944620864,0.6263578105537914
95,35.05,380,"9,8",0.3533607563294329,0.646639243670567
96,32.21,384,"9,8",0.3533607563294329,0.646639243670567
97,35.19,388,"2,5",0.3485995827866241,0.6514004172133758
98,18.78,392,"2,5",0.3485995827866241,0.6514004172133758
99,38.79,396,"3,8",0.6634483300572137,0.33655166994278635
100,29.86,400,"3,8",0.6634483300572137,0.33655166994278635
101,36.58,404,"9,8",0.5745203375181043,0.4254796624818957
102,32.25,408,"9,8",0.5745203375181043,0.4254796624818957
103,33.01,412,"7,8",0.5080767940988417,0.49192320590115834
104,29.82,416,"7,8",0.5080767940988417,0.49192320590115834
105,33.39,420,"9,3",0.484358062249453,0.515641937750547
106,26.8,424,"9,3",0.484358062249453,0.515641937750547
107,50.370000000000005,428,"1,6",0.484358062249453,0.515641937750547
108,39.32,432,"1,6",0.484358062249453,0.515641937750547
109,49.32,436,"0,4",0.484358062249453,0.515641937750547
110,37.019999999999996,440,"0,4",0.484358062249453,0.515641937750547
111,46.36,444,"8,9",0.3288954686220057,0.6711045313779943
112,33.86,448,"8,9",0.3288954686220057,0.6711045313779943
113,43.34,452,"2,5",0.32276425588654994,0.67723574411345
114,20.1,456,"2,5",0.32276425588654994,0.67723574411345
115,43.88,460,"3,8",0.5437231041337076,0.45627689586629233
116,34.67,464,"3,8",0.5437231041337076,0.45627689586629233
117,49.04,468,"6,9",0.5330909554722132,0.46690904452778675
118,35.160000000000004,472,"6,9",0.5330909554722132,0.46690904452778675
119,45.49,476,"8,4",0.41623818689978165,0.5837618131002184
120,34.599999999999994,480,"8,4",0.41623818689978165,0.5837618131002184
121,49.980000000000004,484,"9,7",0.3699170340578352,0.6300829659421647
122,47.96,488,"9,7",0.3699170340578352,0.6300829659421647
123,39.79,492,"4,5",0.41257961093946255,0.5874203890605374
124,20.810000000000002,496,"4,5",0.41257961093946255,0.5874203890605374
125,39.86,500,"8,3",0.5293005643295948,0.47069943567040523
126,36.449999999999996,504,"8,3",0.5293005643295948,0.47069943567040523
127,60.099999999999994,508,"1,0",0.5293005643295948,0.47069943567040523
128,46.88,512,"1,0",0.5293005643295948,0.47069943567040523
129,53.269999999999996,516,"8,2",0.38482058350746395,0.615179416492536
130,42.77,520,"8,2",0.38482058350746395,0.615179416492536
131,57.03,524,"9,6",0.34548555385985497,0.654514446140145
