Round,Accuracy,Total communication counts,Selected Clients,GRC Weight - Loss,GRC Weight - Diff
31,42.08,124,"2,1",0.3774785424117056,0.6225214575882945
32,35.709999999999994,128,"3,5",0.4163557935006397,0.5836442064993603
33,36.3,132,"2,0",0.3530886033917545,0.6469113966082455
34,37.95,136,"4,3",0.39595936657972086,0.6040406334202791
35,32.129999999999995,140,"2,5",0.38440908571181387,0.6155909142881861
36,43.26,144,"3,1",0.322143687078438,0.677856312921562
37,30.509999999999998,148,"5,2",0.33614507880843886,0.6638549211915611
38,41.58,152,"3,4",0.3297783940787789,0.670221605921221
39,38.45,156,"5,0",0.4117280791845314,0.5882719208154686
40,39.75,160,"3,2",0.38071513702947024,0.6192848629705298
41,42.07,164,"5,1",0.3318405251996477,0.6681594748003523
42,41.68,168,"3,4",0.40182038397341296,0.5981796160265871
43,36.19,172,"2,5",0.3883688682855625,0.6116311317144375
44,43.62,176,"3,0",0.30138101068835965,0.6986189893116403
45,36.11,180,"5,2",0.34319875086759466,0.6568012491324053
46,43.44,184,"3,4",0.35277632883769827,0.6472236711623017
47,43.08,188,"5,1",0.41807866406733435,0.5819213359326656
48,44.91,192,"2,3",0.40541063235295344,0.5945893676470465
49,44.24,196,"5,0",0.33769130011535986,0.6623086998846401
50,43.230000000000004,200,"3,4",0.41547294180822314,0.5845270581917769
51,40.489999999999995,204,"2,5",0.3847177638225758,0.6152822361774243
52,47.46,208,"3,1",0.3680045058886673,0.6319954941113327
53,37.419999999999995,212,"5,2",0.3474297152441471,0.6525702847558529
54,44.330000000000005,216,"3,0",0.3212153192593536,0.6787846807406464
55,49.32,220,"5,4",0.3005438400268703,0.6994561599731297
56,45.83,224,"2,3",0.5222894100194709,0.47771058998052907
57,47.04,228,"5,1",0.3701769240781371,0.6298230759218629
58,44.76,232,"0,3",0.4788615333557431,0.5211384666442569
59,44.62,236,"5,2",0.2817598907423185,0.7182401092576814
60,47.97,240,"3,4",0.34357866102332524,0.6564213389766748
61,42.04,244,"5,2",0.4450363447020943,0.5549636552979057
62,46.45,248,"3,0",0.40056561808706226,0.5994343819129377
63,48.559999999999995,252,"5,1",0.3999191724723706,0.6000808275276294
64,47.12,256,"3,4",0.4375885053055163,0.5624114946944837
65,46.83,260,"2,5",0.390091295655242,0.6099087043447581
66,47.79,264,"3,0",0.3994625470856975,0.6005374529143025
67,44.529999999999994,268,"5,2",0.3765408410873325,0.6234591589126676
68,48.29,272,"3,4",0.4474356372865616,0.5525643627134383
69,48.559999999999995,276,"5,1",0.5015017272261936,0.49849827277380643
70,48.69,280,"0,2",0.4790183591154279,0.5209816408845721
71,48.199999999999996,284,"3,5",0.42700785885144144,0.5729921411485586
72,51.449999999999996,288,"4,2",0.4573081101705481,0.5426918898294518
73,47.199999999999996,292,"5,3",0.6022253506972659,0.3977746493027341
74,48.14,296,"0,2",0.47537707551586983,0.5246229244841302
75,49.18,300,"5,1",0.4887409253012413,0.5112590746987588
76,49.0,304,"3,4",0.4058185677275618,0.5941814322724382
77,49.79,308,"5,2",0.4161869967560346,0.5838130032439655
78,49.480000000000004,312,"3,0",0.4518811804168034,0.5481188195831965
79,47.33,316,"5,2",0.39706529279378733,0.6029347072062127
80,50.72,320,"3,4",0.44981804970867617,0.5501819502913239
81,50.51,324,"5,1",0.52814834287574,0.47185165712425997
82,50.44,328,"2,3",0.501776430697779,0.498223569302221
83,51.06,332,"5,0",0.44626821525833005,0.55373178474167
84,49.559999999999995,336,"3,4",0.4534771700033629,0.546522829996637
85,49.16,340,"5,2",0.4500762091290922,0.5499237908709078
86,52.470000000000006,344,"3,1",0.4398616797120612,0.5601383202879389
87,47.07,348,"5,2",0.4655107224603706,0.5344892775396294
88,50.470000000000006,352,"3,0",0.39324694211639283,0.6067530578836071
89,52.739999999999995,356,"5,4",0.4142000369527536,0.5857999630472465
90,50.91,360,"2,3",0.5041503192584592,0.4958496807415408
91,51.92,364,"5,1",0.4584797651787696,0.5415202348212304
92,49.89,368,"3,0",0.5217790814434938,0.47822091855650617
93,50.44,372,"5,2",0.35618975797549624,0.6438102420245038
94,52.73,376,"3,4",0.3948025961888433,0.6051974038111567
95,49.66,380,"5,2",0.5317669917910433,0.46823300820895675
96,51.12,384,"3,0",0.4997296901625843,0.5002703098374157
97,52.019999999999996,388,"5,1",0.4633355247871184,0.5366644752128816
98,51.849999999999994,392,"2,3",0.45278238072988836,0.5472176192701116
99,52.86,396,"5,4",0.4241300316992961,0.5758699683007039
100,50.28,400,"3,0",0.5441789149584139,0.4558210850415861
101,51.68000000000001,404,"5,2",0.44259041326714677,0.5574095867328532
102,53.36,408,"3,1",0.46102433482952354,0.5389756651704765
103,49.66,412,"5,2",0.48156671853285343,0.5184332814671466
104,53.2,416,"3,4",0.4443554233535152,0.5556445766464848
105,49.69,420,"5,2",0.5235843054794665,0.47641569452053345
106,52.059999999999995,424,"3,0",0.46089820514717467,0.5391017948528254
107,52.959999999999994,428,"5,1",0.4681765974926893,0.5318234025073107
108,52.52,432,"2,3",0.4471446367582852,0.5528553632417148
109,53.169999999999995,436,"5,4",0.45364240509088505,0.546357594909115
110,52.82,440,"3,2",0.5199767050841674,0.4800232949158326
111,52.129999999999995,444,"5,1",0.5149778308764316,0.48502216912356844
112,51.38,448,"0,3",0.5228896178102834,0.4771103821897166
113,52.25,452,"5,2",0.4127100950839522,0.5872899049160478
114,53.900000000000006,456,"3,4",0.4355741102650979,0.5644258897349022
115,51.910000000000004,460,"5,2",0.47367477095555327,0.5263252290444468
116,53.0,464,"3,0",0.4896251344841396,0.5103748655158604
117,52.910000000000004,468,"5,1",0.47292757998979457,0.5270724200102055
118,53.300000000000004,472,"3,2",0.4289065035670128,0.5710934964329872
119,54.05,476,"5,4",0.4210244716661584,0.5789755283338416
120,53.559999999999995,480,"3,2",0.4716760790894794,0.5283239209105206
121,53.59,484,"5,0",0.46605643009504555,0.5339435699049545
122,52.16,488,"3,2",0.4812028963644437,0.5187971036355563
123,53.54,492,"5,1",0.4655347598065662,0.5344652401934338
124,52.459999999999994,496,"3,4",0.4839043236605495,0.5160956763394505
125,53.339999999999996,500,"5,2",0.47493800540431885,0.5250619945956811
126,53.239999999999995,504,"3,0",0.46043436610923744,0.5395656338907626
127,51.83,508,"5,2",0.49007950230831604,0.509920497691684
128,53.620000000000005,512,"3,4",0.5173102904855915,0.4826897095144085
129,51.94,516,"5,2",0.554649122203368,0.44535087779663196
130,52.669999999999995,520,"3,0",0.4918351243054836,0.5081648756945164
131,53.68000000000001,524,"5,1",0.5125452984494208,0.48745470155057924
132,53.74,528,"3,2",0.4333958890479099,0.5666041109520901
133,53.98,532,"5,4",0.429071616331806,0.570928383668194
134,53.949999999999996,536,"3,2",0.49828637300860573,0.5017136269913942
135,54.06999999999999,540,"5,0",0.4957917458428082,0.5042082541571917
136,53.26,544,"3,2",0.45367607670527005,0.5463239232947299
137,53.72,548,"5,1",0.45990990292669864,0.5400900970733014
138,52.980000000000004,552,"4,3",0.4717139229094886,0.5282860770905113
139,42.96,556,"2,9",0.42409041275101184,0.5759095872489882
140,50.63999999999999,560,"3,5",0.6238826204856939,0.3761173795143062
141,53.959999999999994,564,"2,0",0.43138796332320606,0.5686120366767939
142,54.42,568,"4,5",0.4719384128878008,0.5280615871121992
143,45.83,572,"9,3",0.4077510813409745,0.5922489186590255
144,53.52,576,"5,2",0.41700205747124824,0.5829979425287517
145,45.71,580,"3,8",0.40736200542004347,0.5926379945799566
146,52.61,584,"5,2",0.5943529789000995,0.4056470210999004
147,54.33,588,"3,4",0.3964424531800899,0.60355754681991
148,53.33,592,"5,1",0.4885308782161969,0.5114691217838031
149,55.00000000000001,596,"0,2",0.4681954659610428,0.5318045340389572
150,46.02,600,"3,6",0.3439205303714224,0.6560794696285777
151,53.849999999999994,604,"5,2",0.46354291931874586,0.5364570806812541
152,55.2,608,"3,4",0.42379365940551267,0.5762063405944873
153,53.23,612,"5,2",0.553831639431614,0.4461683605683861
154,54.08,616,"3,0",0.5251822410101432,0.4748177589898568
155,54.47,620,"5,1",0.47403922649589914,0.5259607735041009
156,54.26,624,"2,3",0.42673751513521396,0.573262484864786
157,54.82,628,"5,4",0.4428458369575991,0.557154163042401
158,54.43,632,"2,3",0.4825739212503268,0.5174260787496733
159,54.96,636,"5,0",0.5614976178530453,0.43850238214695464
160,53.37,640,"3,2",0.5345300669178841,0.4654699330821159
161,54.75,644,"5,1",0.43264136263120295,0.567358637368797
162,54.52,648,"4,3",0.5166049402443227,0.48339505975567726
163,53.87,652,"2,5",0.4657616233339878,0.5342383766660121
164,54.76,656,"3,0",0.4971286652428478,0.5028713347571522
165,53.52,660,"5,2",0.5427217350270325,0.45727826497296753
166,54.94,664,"3,4",0.4873432556794242,0.5126567443205758
167,52.89,668,"5,2",0.49546350090130525,0.5045364990986947
168,54.120000000000005,672,"3,0",0.5240905636522184,0.47590943634778154
169,54.82,676,"1,5",0.525497203902489,0.474502796097511
170,54.61,680,"2,3",0.46097025546574977,0.5390297445342502
171,55.279999999999994,684,"5,4",0.4667637014704066,0.5332362985295934
172,54.669999999999995,688,"2,3",0.5382769469824475,0.4617230530175525
173,55.32,692,"5,0",0.5749076087193505,0.4250923912806495
174,54.010000000000005,696,"3,2",0.5247609021894731,0.47523909781052687
175,55.059999999999995,700,"5,1",0.5015293112429474,0.49847068875705264
176,54.50000000000001,704,"3,4",0.5080463017906853,0.49195369820931467
177,54.65,708,"2,5",0.448631023923376,0.551368976076624
178,54.93,712,"3,0",0.46750180153336524,0.5324981984666347
179,54.26,716,"5,2",0.5467230145950955,0.45327698540490446
180,54.779999999999994,720,"3,4",0.49288057438514044,0.5071194256148596
181,53.620000000000005,724,"5,2",0.5153305411855208,0.48466945881447915
182,54.449999999999996,728,"3,0",0.514321469404493,0.48567853059550703
183,54.97,732,"5,1",0.5399073184158834,0.4600926815841167
184,54.93,736,"3,2",0.48800115990665915,0.5119988400933408
185,55.35,740,"5,4",0.4570545410898704,0.5429454589101296
186,54.900000000000006,744,"2,3",0.4959128285920649,0.5040871714079351
187,55.32,748,"5,0",0.5232129778559599,0.4767870221440401
188,54.49,752,"3,2",0.5068309216815677,0.49316907831843226
189,54.99000000000001,756,"5,1",0.5099453407446972,0.4900546592553028
190,54.690000000000005,760,"3,2",0.5182645136394456,0.4817354863605544
191,55.15,764,"4,5",0.4675913593065736,0.5324086406934264
192,55.81,768,"2,0",0.48782545641560426,0.5121745435843957
193,54.44,772,"3,5",0.6054365797262958,0.3945634202737041
194,48.08,776,"2,8",0.43627708172789126,0.5637229182721087
195,54.31,780,"3,5",0.5552435403455211,0.44475645965447885
196,55.52,784,"4,2",0.6012686759764317,0.39873132402356826
197,43.76,788,"9,5",0.47279646774802603,0.5272035322519739
198,55.989999999999995,792,"0,4",0.6141990698242878,0.38580093017571215
199,48.07,796,"9,3",0.3477488309758664,0.6522511690241336
200,54.300000000000004,800,"5,2",0.36410032919719293,0.6358996708028071
201,55.75,804,"3,1",0.40483983277967855,0.5951601672203215
202,54.2,808,"5,2",0.4373579253759861,0.5626420746240139
203,55.589999999999996,812,"3,4",0.39883768838673733,0.6011623116132626
204,47.370000000000005,816,"9,2",0.39942239229149584,0.6005776077085042
205,54.75,820,"4,3",0.526572812387416,0.47342718761258396
206,45.5,824,"5,9",0.4253080873735997,0.5746919126264003
207,53.900000000000006,828,"0,3",0.5965262839486458,0.4034737160513541
208,54.1,832,"2,5",0.3868401338765872,0.6131598661234128
209,55.13,836,"4,3",0.3799850251017525,0.6200149748982475
210,45.879999999999995,840,"9,5",0.4284149622286319,0.571585037771368
211,54.17999999999999,844,"4,3",0.605733853015885,0.39426614698411505
212,47.699999999999996,848,"2,9",0.48166892797380356,0.5183310720261964
213,55.63,852,"1,4",0.5397482631048285,0.4602517368951715
214,45.86,856,"9,5",0.4337211219004176,0.5662788780995824
215,57.47,860,"3,0",0.537394194819142,0.46260580518085803
216,56.169999999999995,864,"2,4",0.349014923713453,0.650985076286547
217,47.75,868,"5,9",0.39808460637934334,0.6019153936206567
218,55.63,872,"3,4",0.5754935286151446,0.4245064713848554
219,50.839999999999996,876,"9,2",0.44255204914015034,0.5574479508598497
220,55.169999999999995,880,"4,5",0.48917344790487516,0.5108265520951248
221,49.309999999999995,884,"9,3",0.49504422727609154,0.5049557727239085
222,54.81,888,"5,1",0.5200326504536976,0.4799673495463024
223,57.11000000000001,892,"0,2",0.48475202954270624,0.5152479704572938
224,56.05,896,"3,4",0.346467804426109,0.653532195573891
225,49.26,900,"5,9",0.31505879808136505,0.684941201918635
226,56.089999999999996,904,"3,2",0.6149873666735238,0.38501263332647623
227,55.82,908,"4,5",0.4237805013264615,0.5762194986735385
228,56.68,912,"9,0",0.4652256573853596,0.5347743426146404
229,54.730000000000004,916,"5,2",0.5688632275671812,0.4311367724328187
230,56.11000000000001,920,"3,4",0.3657257399845867,0.6342742600154133
231,49.75,924,"9,2",0.47537128522301475,0.5246287147769852
232,56.15,928,"4,1",0.512103361660646,0.4878966383393541
233,49.14,932,"9,5",0.4890331067499855,0.5109668932500144
234,55.61000000000001,936,"3,4",0.5596738980787156,0.44032610192128435
235,56.65,940,"2,0",0.4196707597150773,0.5803292402849227
236,50.18,944,"5,6",0.38611560833990344,0.6138843916600966
237,55.28999999999999,948,"3,2",0.5116422647316878,0.4883577352683122
238,55.14,952,"4,6",0.3651757318454931,0.6348242681545069
239,50.949999999999996,956,"9,2",0.33416318638774833,0.6658368136122517
240,55.35,960,"3,5",0.49782135350512424,0.5021786464948758
241,56.34,964,"4,0",0.40712228415586826,0.5928777158441317
242,52.78,968,"2,9",0.2992903550341492,0.7007096449658508
243,55.410000000000004,972,"3,4",0.44030032603452984,0.5596996739654702
244,56.03,976,"5,1",0.3366450317072124,0.6633549682927876
245,51.7,980,"2,8",0.38391995003315865,0.6160800499668414
246,50.18,984,"3,6",0.4131531663122925,0.5868468336877075
247,55.61000000000001,988,"5,2",0.30526279795260647,0.6947372020473935
248,55.720000000000006,992,"3,0",0.2956083956586665,0.7043916043413335
249,55.95,996,"5,4",0.257703667815063,0.742296332184937
250,52.0,1000,"9,2",0.2821918959034712,0.7178081040965288
251,56.589999999999996,1004,"3,1",0.4007595604334131,0.5992404395665869
252,55.42,1008,"4,5",0.2878275209018777,0.7121724790981223
253,54.449999999999996,1012,"9,2",0.27425029890948827,0.7257497010905117
254,55.94,1016,"3,4",0.4272353425807055,0.5727646574192945
255,58.97,1020,"9,0",0.2952954043435561,0.7047045956564439
256,57.589999999999996,1024,"5,2",0.307332812866875,0.692667187133125
257,56.169999999999995,1028,"3,4",0.26648349234102336,0.7335165076589767
258,55.16,1032,"2,5",0.3127453697836872,0.6872546302163128
259,56.11000000000001,1036,"3,1",0.34970804590940285,0.6502919540905971
260,55.84,1040,"0,5",0.3372603844715572,0.6627396155284428
261,52.38,1044,"2,8",0.25661880827224776,0.7433811917277522
262,50.580000000000005,1048,"3,6",0.3909852787335414,0.6090147212664586
263,55.88999999999999,1052,"5,2",0.2791560538147932,0.7208439461852069
264,56.120000000000005,1056,"4,3",0.2663531126040136,0.7336468873959864
265,49.82,1060,"9,5",0.2977584407922626,0.7022415592077375
266,56.03,1064,"3,0",0.43384574858409897,0.566154251415901
267,52.239999999999995,1068,"2,8",0.23988619223964935,0.7601138077603506
268,55.769999999999996,1072,"3,5",0.3809907507969897,0.6190092492030103
269,56.589999999999996,1076,"4,1",0.2475065090044208,0.7524934909955792
270,54.93,1080,"9,2",0.27085869357542175,0.7291413064245783
271,56.230000000000004,1084,"4,3",0.39217560075482866,0.6078243992451714
272,51.559999999999995,1088,"5,9",0.2597451986629318,0.7402548013370682
273,60.06,1092,"8,0",0.3914180321216965,0.6085819678783034
274,56.44,1096,"5,3",0.28579244255079256,0.7142075574492075
275,56.82000000000001,1100,"2,4",0.21788309501815106,0.7821169049818489
276,55.769999999999996,1104,"7,9",0.2792285093315305,0.7207714906684695
277,56.8,1108,"4,3",0.12961770212575138,0.8703822978742486
278,55.57,1112,"2,5",0.3441888406478357,0.6558111593521643
279,56.13,1116,"3,1",0.29971579089048234,0.7002842091095177
280,55.74,1120,"0,5",0.3194683512505281,0.6805316487494719
281,56.66,1124,"2,4",0.2310669564803158,0.7689330435196842
282,52.68000000000001,1128,"9,3",0.2432046750690389,0.7567953249309611
283,56.92,1132,"5,2",0.40542685066826173,0.5945731493317382
284,51.080000000000005,1136,"3,6",0.3166627760642895,0.6833372239357105
285,56.06,1140,"5,2",0.41421753251587723,0.5857824674841228
286,56.92,1144,"4,0",0.32884696577545774,0.6711530342245422
287,51.44,1148,"3,9",0.41756097250138263,0.5824390274986173
288,56.489999999999995,1152,"5,2",0.3434410529399769,0.656558947060023
289,57.269999999999996,1156,"3,1",0.3752370144508723,0.6247629855491277
290,56.03,1160,"4,5",0.39274890461000656,0.6072510953899934
291,56.07,1164,"9,2",0.37632243214924127,0.6236775678507587
292,56.34,1168,"3,4",0.48912657340933446,0.5108734265906655
293,56.58,1172,"5,0",0.4738697655674487,0.5261302344325512
294,56.39999999999999,1176,"3,2",0.4081070518265866,0.5918929481734134
295,56.730000000000004,1180,"5,1",0.4457313383254858,0.5542686616745142
296,56.36,1184,"3,4",0.45636548795320314,0.5436345120467968
297,56.47,1188,"2,9",0.44325903819560303,0.5567409618043969
298,55.989999999999995,1192,"5,4",0.5152604301183558,0.48473956988164424
299,53.849999999999994,1196,"9,3",0.39127673755481907,0.6087232624451809
300,57.67,1200,"5,2",0.47453079990020025,0.5254692000997998
