Round,Accuracy,Total communication counts,Selected Clients,GRC Weight - Loss,GRC Weight - Diff
100,90.48,400,"3,6",0.27671004377654945,0.7232899562234505
101,90.95,404,"0,3",0.36814656147690517,0.6318534385230948
102,90.94,408,"6,0",0.33474024702609323,0.6652597529739068
103,90.93,412,"0,3",0.40824903424778525,0.5917509657522148
104,90.2,416,"4,6",0.3131550040137424,0.6868449959862576
105,90.67,420,"9,2",0.32608742282469866,0.6739125771753014
106,90.99000000000001,424,"6,0",0.4740311802708097,0.5259688197291903
107,90.93,428,"5,0",0.35336469640154566,0.6466353035984543
108,91.0,432,"8,0",0.33668595479565455,0.6633140452043454
109,90.93,436,"1,2",0.30697604108505433,0.6930239589149457
110,90.9,440,"1,2",0.30327750975789114,0.6967224902421089
111,90.86999999999999,444,"2,1",0.31535436313526655,0.6846456368647335
112,90.95,448,"9,5",0.36418512820987575,0.6358148717901243
113,90.94,452,"1,3",0.4217901469587823,0.5782098530412177
114,90.98,456,"5,0",0.3003854617308751,0.6996145382691249
115,91.11,460,"8,6",0.3121467457310058,0.6878532542689941
116,91.02,464,"8,0",0.256846299244862,0.743153700755138
117,90.66,468,"0,4",0.3849622783811406,0.6150377216188594
118,90.51,472,"8,3",0.21325036737566122,0.7867496326243388
119,90.69,476,"4,0",0.3138836698456001,0.6861163301543999
120,90.3,480,"4,8",0.20273321220264962,0.7972667877973504
121,90.85,484,"7,1",0.308217853521899,0.691782146478101
122,90.96,488,"9,0",0.24943601748731647,0.7505639825126835
123,91.07,492,"7,6",0.27301362818253977,0.7269863718174603
124,90.7,496,"2,4",0.39863941458870356,0.6013605854112964
125,91.10000000000001,500,"7,6",0.1951253414986317,0.8048746585013683
126,90.99000000000001,504,"6,1",0.2891665635494963,0.7108334364505037
127,90.92,508,"7,5",0.3012102331095658,0.6987897668904341
128,90.96,512,"0,6",0.3486877446594144,0.6513122553405856
129,90.69,516,"8,3",0.3131063935424506,0.6868936064575494
130,90.96,520,"9,0",0.39074313609179995,0.6092568639082
131,90.42999999999999,524,"4,6",0.4148971095125089,0.5851028904874911
132,90.64999999999999,528,"0,4",0.38837799208481283,0.6116220079151872
133,90.86999999999999,532,"5,8",0.32272528814557616,0.6772747118544239
134,90.88000000000001,536,"3,1",0.4478671845833561,0.5521328154166438
135,90.86999999999999,540,"2,1",0.2804665871104908,0.7195334128895092
136,90.92,544,"6,0",0.4198291716064584,0.5801708283935416
137,90.99000000000001,548,"0,6",0.32588291661832236,0.6741170833816776
138,91.06,552,"8,6",0.27975420240589993,0.7202457975941
139,90.98,556,"5,0",0.4379537732308784,0.5620462267691216
140,90.58,560,"4,7",0.19299686804133054,0.8070031319586695
141,90.68,564,"0,4",0.3330474295960799,0.6669525704039201
142,90.95,568,"6,1",0.26855866210802654,0.7314413378919735
143,90.91,572,"5,6",0.3531018715008108,0.6468981284991893
144,91.03,576,"8,1",0.4655187572510193,0.5344812427489807
145,90.94,580,"1,0",0.46623136187351477,0.5337686381264852
146,90.7,584,"4,0",0.32833271106349976,0.6716672889365003
147,90.89,588,"8,5",0.39651584443967997,0.6034841555603201
148,90.93,592,"8,5",0.25287796284253605,0.747122037157464
149,90.86999999999999,596,"0,3",0.37351816342549676,0.6264818365745033
150,90.74,600,"2,6",0.3026018108193845,0.6973981891806156
151,90.84,604,"5,2",0.34966470756620444,0.6503352924337956
152,90.71000000000001,608,"6,3",0.364558646295898,0.635441353704102
153,90.75999999999999,612,"3,8",0.31013680050705184,0.6898631994929482
154,90.96,616,"0,8",0.38254582590610936,0.6174541740938906
155,90.59,620,"4,6",0.30984318205278805,0.690156817947212
156,90.89,624,"0,5",0.36003495216285175,0.6399650478371482
157,90.84,628,"1,2",0.25987286850032604,0.740127131499674
158,90.74,632,"4,0",0.40221983391586136,0.5977801660841386
159,90.83,636,"1,8",0.17733664387431305,0.822663356125687
160,90.74,640,"4,1",0.38774377451702263,0.6122562254829773
161,90.86,644,"6,1",0.4910060630663355,0.5089939369336646
162,90.75999999999999,648,"3,9",0.3043085175989992,0.6956914824010008
163,90.93,652,"0,6",0.4344364828829857,0.5655635171170144
164,90.83,656,"3,1",0.29920384369309827,0.7007961563069017
165,90.91,660,"6,5",0.4066496536050479,0.5933503463949521
166,90.92,664,"1,0",0.4300436567550469,0.569956343244953
167,90.72,668,"4,1",0.34231222406788286,0.6576877759321171
168,90.91,672,"0,8",0.4147256474404718,0.5852743525595282
169,90.75999999999999,676,"8,2",0.19689177250150433,0.8031082274984956
170,90.75999999999999,680,"1,3",0.2197141538313845,0.7802858461686155
171,90.93,684,"0,6",0.3427691367990457,0.6572308632009544
172,90.93,688,"5,0",0.45994271850010476,0.5400572814998952
173,90.86999999999999,692,"0,2",0.31618762046207877,0.6838123795379213
174,91.0,696,"8,7",0.3360428324966335,0.6639571675033664
175,90.79,700,"1,4",0.3424509162316267,0.6575490837683733
176,90.88000000000001,704,"6,0",0.31503532911426274,0.6849646708857372
177,90.86999999999999,708,"3,8",0.283375778204194,0.716624221795806
178,90.82000000000001,712,"4,3",0.41110043798925056,0.5888995620107494
179,90.73,716,"4,1",0.3942302777881619,0.6057697222118381
180,90.86,720,"0,1",0.27683698649478433,0.7231630135052157
181,90.97,724,"7,6",0.35959439110961594,0.6404056088903841
182,90.91,728,"1,0",0.37340869112468794,0.6265913088753121
183,90.88000000000001,732,"3,0",0.42762742974847356,0.5723725702515264
184,90.88000000000001,736,"0,5",0.29936637577048497,0.700633624229515
185,91.06,740,"8,6",0.3478035043713728,0.6521964956286271
186,91.0,744,"0,1",0.32958879743969516,0.6704112025603048
187,90.91,748,"7,3",0.2287676760021069,0.7712323239978931
188,90.88000000000001,752,"3,1",0.4478992925559797,0.5521007074440203
189,90.77,756,"4,0",0.3196261499126047,0.6803738500873953
190,90.84,760,"1,2",0.3372564074549437,0.6627435925450563
191,90.85,764,"1,7",0.35272390070102844,0.6472760992989716
192,90.88000000000001,768,"1,0",0.36844281689170794,0.6315571831082921
193,90.83,772,"3,0",0.35238271800216747,0.6476172819978325
194,90.78,776,"4,1",0.3557678434468022,0.6442321565531979
195,90.73,780,"3,6",0.2924919116053024,0.7075080883946976
196,90.77,784,"3,6",0.3296899722254998,0.6703100277745002
197,90.86,788,"3,0",0.3768132349896994,0.6231867650103006
198,90.88000000000001,792,"2,0",0.5057910844465626,0.4942089155534374
199,90.79,796,"0,4",0.4464912752866222,0.5535087247133779
200,90.86999999999999,800,"0,6",0.3099814100019622,0.6900185899980378
201,90.89,804,"6,1",0.46152305410868727,0.5384769458913128
202,90.86,808,"0,7",0.46186962774913715,0.5381303722508629
203,90.84,812,"2,6",0.31413023874125656,0.6858697612587434
204,90.88000000000001,816,"2,1",0.5033876625430763,0.4966123374569237
205,90.85,820,"3,1",0.3751420723701235,0.6248579276298765
206,90.83,824,"1,0",0.583340602013819,0.416659397986181
207,90.86,828,"5,1",0.24046871546826615,0.7595312845317339
208,90.84,832,"0,1",0.5437466412429691,0.4562533587570308
209,90.89,836,"5,6",0.26579694720722447,0.7342030527927755
210,90.8,840,"4,5",0.3487345567935734,0.6512654432064265
211,90.81,844,"2,6",0.3523999485647245,0.6476000514352755
212,90.86999999999999,848,"1,9",0.38501984695952524,0.6149801530404747
213,90.77,852,"2,4",0.28059103845907124,0.7194089615409287
214,90.83,856,"2,0",0.408052006838043,0.591947993161957
215,90.79,860,"6,3",0.3992473753893203,0.6007526246106797
216,90.88000000000001,864,"0,7",0.32071707398453014,0.6792829260154699
217,90.93,868,"9,5",0.34873790158869167,0.6512620984113083
218,90.74,872,"6,4",0.38839914421755584,0.6116008557824442
219,90.81,876,"7,0",0.4355231221534721,0.5644768778465279
220,90.82000000000001,880,"5,0",0.3716319324681987,0.6283680675318013
221,90.83,884,"9,2",0.32947162836487587,0.6705283716351241
222,90.82000000000001,888,"1,3",0.4334253255709573,0.5665746744290427
223,90.88000000000001,892,"5,1",0.33772655263646373,0.6622734473635362
224,90.82000000000001,896,"3,2",0.42236259810165516,0.5776374018983449
225,90.86,900,"2,0",0.4297789920305144,0.5702210079694856
226,90.9,904,"3,2",0.3714304622838533,0.6285695377161468
227,90.78,908,"4,1",0.2104606514486089,0.7895393485513911
228,90.85,912,"0,7",0.25366801763282926,0.7463319823671708
229,90.9,916,"5,3",0.3136774478502584,0.6863225521497416
230,90.9,920,"3,0",0.4926771360755075,0.5073228639244926
231,90.82000000000001,924,"1,0",0.2799409079829036,0.7200590920170964
232,90.81,928,"2,8",0.32284653120339885,0.6771534687966012
233,90.89,932,"3,5",0.30747570021573906,0.692524299784261
234,90.89,936,"7,0",0.481829391668493,0.518170608331507
235,90.78,940,"3,7",0.35879818360290294,0.6412018163970971
236,90.89,944,"9,0",0.310561281944016,0.689438718055984
237,90.79,948,"6,4",0.28090210097312107,0.7190978990268789
238,90.74,952,"3,6",0.2961405644116198,0.7038594355883802
239,90.88000000000001,956,"3,5",0.31161621963386715,0.6883837803661329
240,90.85,960,"8,1",0.3905196103591619,0.6094803896408382
241,90.91,964,"5,6",0.36088845706112804,0.639111542938872
242,90.92,968,"6,5",0.3566295689118428,0.6433704310881572
243,90.9,972,"0,9",0.3636199082440419,0.6363800917559581
244,90.86,976,"0,5",0.2560461873641548,0.7439538126358453
245,90.86999999999999,980,"5,1",0.46158204583963175,0.5384179541603682
246,90.89,984,"5,1",0.43901167101390526,0.5609883289860947
247,90.94,988,"6,7",0.2503859109168762,0.7496140890831238
248,90.88000000000001,992,"7,0",0.2958928275114415,0.7041071724885585
249,90.83,996,"1,4",0.23972970156690912,0.7602702984330909
250,90.89,1000,"1,2",0.4467019588352898,0.5532980411647102
251,90.83,1004,"2,3",0.2824604984355074,0.7175395015644925
252,90.81,1008,"4,1",0.3085700257806032,0.6914299742193968
253,90.85,1012,"1,6",0.3439558325100985,0.6560441674899016
254,90.82000000000001,1016,"1,4",0.4737975382057231,0.5262024617942769
255,90.86,1020,"8,1",0.1892851532021778,0.8107148467978221
256,90.83,1024,"5,2",0.23604678308871643,0.7639532169112836
257,90.75,1028,"4,6",0.2781442450159639,0.7218557549840361
258,90.7,1032,"4,6",0.2227367291144453,0.7772632708855547
259,90.84,1036,"3,9",0.2748341385990595,0.7251658614009405
260,90.83,1040,"1,0",0.22326676911633334,0.7767332308836666
261,90.81,1044,"3,9",0.3387159557600106,0.6612840442399893
262,90.86999999999999,1048,"1,6",0.4112428357804023,0.5887571642195977
263,90.84,1052,"5,2",0.26366187803385627,0.7363381219661437
264,90.79,1056,"4,3",0.42176059945224603,0.578239400547754
265,90.73,1060,"3,6",0.36768744055062175,0.6323125594493783
266,90.77,1064,"9,3",0.2602928160985409,0.7397071839014592
267,90.88000000000001,1068,"3,0",0.4365737421897222,0.5634262578102778
268,90.9,1072,"7,0",0.3317970349410054,0.6682029650589947
269,90.83,1076,"4,1",0.49449674384877423,0.5055032561512258
270,90.81,1080,"1,7",0.30490105206782536,0.6950989479321746
271,90.81,1084,"4,2",0.34117059903312386,0.6588294009668761
272,90.86,1088,"0,7",0.3371186934523493,0.6628813065476507
273,90.82000000000001,1092,"1,3",0.4961312965119281,0.5038687034880719
274,90.81,1096,"2,5",0.31997806400288326,0.6800219359971168
275,90.88000000000001,1100,"3,1",0.3104550025728111,0.6895449974271889
276,90.88000000000001,1104,"1,9",0.38518720337078277,0.6148127966292172
277,90.83,1108,"2,3",0.4389079150422805,0.5610920849577195
278,90.91,1112,"5,1",0.36291044053640864,0.6370895594635914
279,90.89,1116,"8,3",0.3123532891918388,0.6876467108081612
280,90.8,1120,"4,3",0.4412203052869698,0.5587796947130301
281,90.81,1124,"3,6",0.5159266355133862,0.4840733644866137
282,90.83,1128,"4,3",0.40697181109369646,0.5930281889063035
283,90.84,1132,"4,1",0.385208178134159,0.614791821865841
284,90.83,1136,"4,5",0.3408522961221426,0.6591477038778574
285,90.84,1140,"8,3",0.2633020454044502,0.7366979545955498
286,90.83,1144,"4,3",0.43998302162732,0.56001697837268
287,90.74,1148,"6,4",0.4169753660056921,0.5830246339943078
288,90.85,1152,"0,1",0.32615653210436074,0.6738434678956392
289,90.84,1156,"4,3",0.4316875913443374,0.5683124086556627
290,90.84,1160,"3,0",0.39731383495753647,0.6026861650424635
291,90.86,1164,"0,9",0.29801884599150796,0.701981154008492
292,90.84,1168,"1,0",0.4264308323168712,0.5735691676831288
293,90.86999999999999,1172,"1,3",0.46724817831761695,0.5327518216823831
294,90.81,1176,"4,6",0.4300017293773249,0.5699982706226752
295,90.75999999999999,1180,"6,4",0.37279993677375184,0.6272000632262482
296,90.9,1184,"6,9",0.1772868522779718,0.8227131477220282
297,90.9,1188,"0,1",0.481038785461186,0.518961214538814
298,90.86,1192,"5,0",0.3726779503968602,0.6273220496031399
299,90.86999999999999,1196,"3,2",0.35479381437399643,0.6452061856260036
300,90.89,1200,"8,3",0.29505629635838015,0.7049437036416198
